transaction_id,transaction_date_key,customer_id,account_id,product_id,branch_id,transaction_type_id,currency_id,channel_id,region_id,employee_id,risk_score_id,merchant_id,loan_type_id,fraud_status_id,payment_mode_id,time_id,tax_code_id,credit_rating_id,investment_plan_id,policy_id,amount
T4746,20240508,C103,A101,P104,B101,TT4,CUR1,CH2,R2,E3,RS1,M1,LT3,FS5,PM3,T4,TX2,CR5,IP4,PO5,549.38
T4747,20240916,C102,A103,P102,B104,TT3,CUR5,CH1,R5,E3,RS4,M1,LT1,FS5,PM5,T4,TX3,CR4,IP4,PO4,8935.47
T4748,20240927,C104,A104,P100,B101,TT4,CUR3,CH5,R4,E5,RS2,M5,LT2,FS1,PM2,T5,TX5,CR4,IP1,PO5,1451.32
T4749,20240504,C100,A103,P103,B102,TT4,CUR5,CH2,R4,E2,RS2,M3,LT5,FS1,PM1,T5,TX4,CR1,IP1,PO2,6741.75
T4750,20240607,C100,A104,P100,B100,TT4,CUR4,CH3,R5,E1,RS5,M1,LT3,FS3,PM3,T1,TX1,CR1,IP5,PO2,3242.61
T4751,20240317,C104,A101,P103,B102,TT5,CUR4,CH1,R2,E4,RS4,M3,LT5,FS4,PM1,T1,TX2,CR1,IP3,PO4,4048.18
T4752,20241009,C104,A104,P100,B100,TT1,CUR3,CH5,R2,E3,RS3,M2,LT3,FS3,PM4,T1,TX3,CR3,IP1,PO3,7278.47
T4753,20240213,C102,A101,P103,B101,TT1,CUR2,CH1,R5,E4,RS2,M4,LT1,FS1,PM3,T3,TX5,CR5,IP1,PO5,9454.5
T4754,20241204,C100,A100,P103,B100,TT5,CUR2,CH2,R5,E3,RS4,M2,LT5,FS1,PM5,T5,TX2,CR4,IP1,PO4,2670.91
T4755,20240219,C101,A103,P103,B102,TT3,CUR1,CH2,R5,E2,RS2,M4,LT3,FS4,PM4,T1,TX4,CR5,IP3,PO2,6824.24
T4756,20240401,C104,A102,P100,B101,TT5,CUR5,CH2,R2,E3,RS3,M5,LT5,FS5,PM3,T3,TX3,CR4,IP3,PO2,4252.55
T4757,20240723,C101,A102,P101,B103,TT4,CUR4,CH1,R4,E2,RS2,M3,LT1,FS4,PM3,T1,TX5,CR4,IP5,PO5,8630.86
T4758,20240122,C101,A100,P103,B104,TT4,CUR4,CH1,R3,E4,RS5,M2,LT3,FS3,PM4,T5,TX4,CR4,IP2,PO4,5429.52
T4759,20240408,C100,A103,P100,B100,TT2,CUR1,CH3,R3,E2,RS4,M1,LT3,FS3,PM2,T2,TX1,CR3,IP1,PO2,7138.66
T4760,20240724,C101,A103,P102,B101,TT2,CUR4,CH4,R2,E1,RS3,M3,LT3,FS2,PM1,T5,TX4,CR4,IP1,PO3,1990.9
T4761,20240516,C104,A102,P101,B100,TT5,CUR2,CH1,R2,E1,RS2,M1,LT4,FS4,PM2,T5,TX5,CR3,IP3,PO2,3729.54
T4762,20241028,C102,A101,P104,B102,TT4,CUR3,CH1,R3,E1,RS4,M2,LT5,FS5,PM1,T5,TX5,CR5,IP1,PO5,1924.45
T4763,20241028,C102,A103,P102,B104,TT5,CUR2,CH3,R3,E2,RS1,M1,LT1,FS5,PM2,T5,TX4,CR3,IP2,PO4,4287.23
T4764,20240827,C101,A103,P102,B100,TT1,CUR5,CH2,R1,E1,RS2,M3,LT2,FS4,PM3,T3,TX1,CR3,IP5,PO5,1304.24
T4765,20240618,C101,A102,P104,B103,TT1,CUR5,CH1,R2,E2,RS2,M3,LT5,FS2,PM4,T4,TX1,CR2,IP4,PO2,1033.7
T4766,20240426,C103,A103,P104,B104,TT4,CUR3,CH3,R2,E5,RS3,M4,LT1,FS2,PM1,T4,TX5,CR5,IP1,PO4,6055.12
T4767,20241230,C104,A100,P104,B102,TT3,CUR1,CH4,R1,E3,RS4,M3,LT4,FS5,PM4,T3,TX4,CR4,IP1,PO3,80.9
T4768,20240402,C102,A103,P103,B101,TT2,CUR2,CH5,R4,E4,RS5,M1,LT4,FS4,PM4,T2,TX5,CR1,IP3,PO1,2088.96
T4769,20240829,C102,A102,P102,B103,TT1,CUR3,CH3,R5,E1,RS2,M4,LT2,FS1,PM3,T3,TX5,CR1,IP1,PO1,1302.53
T4770,20240717,C104,A104,P100,B100,TT1,CUR5,CH4,R1,E1,RS3,M4,LT2,FS4,PM5,T2,TX4,CR5,IP4,PO4,1435.61
T4771,20240825,C102,A102,P101,B101,TT5,CUR2,CH3,R3,E3,RS3,M2,LT3,FS4,PM3,T2,TX5,CR3,IP5,PO1,4161.04
T4772,20240905,C102,A100,P101,B101,TT1,CUR4,CH5,R2,E4,RS5,M1,LT4,FS5,PM4,T3,TX3,CR4,IP5,PO5,7407.69
T4773,20240110,C102,A102,P103,B103,TT4,CUR5,CH1,R5,E2,RS1,M3,LT3,FS2,PM4,T4,TX3,CR5,IP3,PO1,6605.68
T4774,20241013,C100,A104,P102,B104,TT5,CUR2,CH1,R1,E1,RS2,M2,LT2,FS1,PM5,T4,TX1,CR4,IP2,PO3,7351.07
T4775,20240226,C104,A101,P100,B104,TT3,CUR1,CH1,R1,E3,RS3,M2,LT4,FS3,PM2,T3,TX5,CR5,IP4,PO1,5826.69
T4776,20240831,C100,A101,P102,B103,TT4,CUR2,CH2,R3,E2,RS4,M5,LT3,FS2,PM4,T3,TX4,CR2,IP1,PO3,3765.7
T4777,20240601,C102,A102,P100,B103,TT3,CUR3,CH1,R5,E5,RS4,M1,LT4,FS1,PM2,T4,TX4,CR4,IP4,PO3,6710.41
T4778,20240123,C101,A101,P104,B100,TT4,CUR3,CH3,R3,E1,RS4,M1,LT2,FS4,PM2,T1,TX2,CR5,IP2,PO5,9423.62
T4779,20241120,C102,A102,P104,B104,TT1,CUR3,CH1,R2,E4,RS1,M3,LT2,FS3,PM4,T1,TX3,CR4,IP1,PO1,4524.35
T4780,20240219,C102,A103,P103,B101,TT3,CUR4,CH1,R5,E3,RS4,M4,LT1,FS3,PM1,T4,TX1,CR1,IP3,PO5,7263.34
T4781,20240326,C104,A104,P104,B100,TT1,CUR2,CH1,R4,E2,RS3,M2,LT5,FS3,PM4,T3,TX1,CR5,IP4,PO3,1600.41
T4782,20241216,C104,A100,P100,B101,TT3,CUR1,CH4,R3,E1,RS4,M2,LT5,FS1,PM2,T1,TX4,CR1,IP4,PO3,7992.45
T4783,20240924,C100,A103,P104,B103,TT4,CUR4,CH1,R3,E1,RS1,M5,LT2,FS4,PM5,T3,TX3,CR3,IP2,PO2,9973.51
T4784,20240614,C101,A101,P102,B102,TT4,CUR3,CH3,R1,E4,RS1,M1,LT5,FS4,PM4,T3,TX4,CR5,IP4,PO1,1392.62
T4785,20240210,C104,A100,P101,B101,TT2,CUR5,CH3,R5,E1,RS2,M1,LT2,FS4,PM4,T2,TX1,CR4,IP4,PO2,5542.09
T4786,20240624,C100,A101,P103,B100,TT2,CUR4,CH1,R3,E3,RS2,M2,LT2,FS4,PM5,T1,TX3,CR5,IP4,PO4,918.83
T4787,20240704,C102,A100,P102,B103,TT5,CUR2,CH1,R1,E5,RS1,M1,LT2,FS1,PM5,T4,TX2,CR3,IP5,PO3,6675.52
T4788,20241104,C102,A100,P104,B102,TT5,CUR4,CH4,R4,E3,RS2,M1,LT3,FS2,PM5,T2,TX1,CR4,IP3,PO3,6734.15
T4789,20240709,C101,A100,P103,B103,TT1,CUR4,CH2,R3,E1,RS4,M4,LT5,FS3,PM1,T5,TX4,CR1,IP1,PO2,8158.08
T4790,20240204,C104,A100,P100,B100,TT2,CUR5,CH2,R4,E5,RS3,M4,LT2,FS1,PM2,T4,TX2,CR3,IP4,PO2,1679.39
T4791,20240123,C100,A100,P100,B102,TT5,CUR3,CH1,R5,E3,RS1,M2,LT3,FS1,PM4,T1,TX4,CR2,IP1,PO3,2795.56
T4792,20240902,C100,A102,P104,B101,TT5,CUR2,CH2,R2,E5,RS4,M1,LT2,FS4,PM4,T3,TX3,CR3,IP2,PO5,3631.14
T4793,20240927,C104,A102,P100,B100,TT4,CUR4,CH4,R4,E5,RS3,M4,LT2,FS1,PM4,T3,TX2,CR4,IP2,PO1,6493.62
T4794,20241009,C103,A100,P101,B100,TT5,CUR4,CH3,R4,E2,RS1,M3,LT1,FS5,PM5,T4,TX1,CR4,IP4,PO1,3022.85
T4795,20240602,C102,A103,P104,B104,TT2,CUR3,CH5,R4,E3,RS1,M4,LT2,FS2,PM4,T1,TX5,CR4,IP5,PO2,8350.55
T4796,20241211,C104,A103,P103,B102,TT5,CUR4,CH5,R1,E4,RS3,M1,LT3,FS3,PM3,T3,TX5,CR5,IP3,PO2,9333.28
T4797,20241009,C101,A100,P102,B103,TT4,CUR1,CH4,R3,E2,RS2,M3,LT3,FS2,PM5,T3,TX1,CR4,IP4,PO2,5126.16
T4798,20240518,C104,A101,P101,B100,TT2,CUR3,CH2,R2,E3,RS2,M2,LT3,FS4,PM1,T4,TX3,CR3,IP3,PO2,811.68
T4799,20240108,C102,A101,P100,B100,TT2,CUR1,CH4,R3,E1,RS1,M5,LT5,FS2,PM5,T2,TX4,CR3,IP5,PO1,7907.73
T4800,20240515,C103,A103,P102,B100,TT2,CUR4,CH5,R2,E4,RS1,M5,LT5,FS4,PM4,T2,TX4,CR2,IP2,PO1,6169.41
T4801,20240824,C102,A101,P102,B101,TT2,CUR5,CH1,R2,E1,RS1,M1,LT3,FS2,PM2,T2,TX4,CR4,IP1,PO3,8219.58
T4802,20241215,C100,A101,P101,B100,TT4,CUR3,CH2,R3,E2,RS4,M4,LT1,FS5,PM2,T5,TX2,CR2,IP3,PO4,8697.67
T4803,20240703,C102,A101,P100,B101,TT2,CUR5,CH1,R1,E2,RS2,M4,LT4,FS5,PM3,T1,TX4,CR4,IP2,PO2,2748.5
T4804,20241007,C103,A103,P100,B103,TT5,CUR4,CH2,R1,E4,RS2,M5,LT1,FS5,PM2,T5,TX1,CR1,IP2,PO2,3038.88
T4805,20240108,C102,A100,P103,B101,TT2,CUR1,CH5,R5,E3,RS5,M4,LT4,FS5,PM2,T1,TX2,CR4,IP2,PO2,7747.39
T4806,20240229,C102,A100,P102,B102,TT5,CUR5,CH2,R1,E1,RS4,M1,LT4,FS1,PM3,T5,TX5,CR4,IP1,PO2,1039.44
T4807,20240911,C100,A100,P102,B101,TT3,CUR4,CH5,R3,E1,RS2,M5,LT4,FS5,PM5,T5,TX5,CR3,IP3,PO1,1900.7
T4808,20241030,C103,A101,P100,B103,TT5,CUR3,CH4,R3,E5,RS1,M2,LT1,FS4,PM5,T5,TX5,CR3,IP1,PO1,3387.26
T4809,20241209,C104,A101,P103,B103,TT4,CUR3,CH4,R3,E5,RS5,M3,LT5,FS1,PM3,T5,TX2,CR3,IP1,PO5,7815.28
T4810,20240703,C100,A104,P101,B103,TT2,CUR3,CH5,R5,E3,RS3,M2,LT3,FS5,PM5,T5,TX2,CR5,IP3,PO5,6158.85
T4811,20241105,C104,A104,P101,B104,TT3,CUR4,CH2,R4,E5,RS2,M4,LT5,FS4,PM5,T1,TX4,CR2,IP1,PO2,8727.64
T4812,20240809,C101,A103,P102,B100,TT3,CUR1,CH3,R5,E5,RS4,M4,LT4,FS3,PM1,T1,TX5,CR3,IP3,PO3,7933.63
T4813,20240316,C104,A101,P104,B100,TT3,CUR2,CH2,R3,E4,RS5,M1,LT1,FS5,PM1,T3,TX1,CR5,IP2,PO2,4037.0
T4814,20240801,C101,A103,P102,B104,TT4,CUR5,CH5,R4,E2,RS3,M4,LT2,FS4,PM5,T3,TX2,CR3,IP5,PO1,3462.1
T4815,20240710,C103,A102,P101,B100,TT2,CUR3,CH4,R5,E1,RS5,M3,LT5,FS3,PM4,T5,TX1,CR2,IP5,PO3,279.28
T4816,20241228,C102,A101,P102,B101,TT3,CUR3,CH4,R1,E1,RS2,M2,LT3,FS3,PM1,T4,TX4,CR4,IP1,PO3,8505.61
T4817,20241114,C101,A100,P102,B100,TT1,CUR1,CH1,R1,E4,RS1,M2,LT5,FS5,PM5,T3,TX2,CR5,IP2,PO5,2526.56
T4818,20241230,C104,A103,P104,B100,TT1,CUR5,CH2,R3,E4,RS3,M3,LT3,FS3,PM4,T1,TX2,CR5,IP3,PO2,1558.12
T4819,20241002,C104,A101,P102,B100,TT5,CUR2,CH4,R4,E3,RS1,M2,LT4,FS1,PM1,T2,TX4,CR5,IP2,PO1,1290.72
T4820,20240223,C104,A101,P104,B102,TT2,CUR3,CH4,R5,E3,RS5,M1,LT2,FS2,PM4,T1,TX5,CR1,IP1,PO3,4712.12
T4821,20240927,C103,A100,P102,B102,TT2,CUR3,CH4,R5,E2,RS2,M3,LT1,FS1,PM1,T5,TX3,CR4,IP5,PO2,8661.4
T4822,20240725,C101,A102,P102,B100,TT1,CUR5,CH2,R4,E4,RS3,M4,LT1,FS4,PM1,T1,TX2,CR3,IP4,PO2,9944.93
T4823,20240314,C100,A104,P100,B100,TT3,CUR5,CH3,R3,E1,RS1,M4,LT5,FS2,PM5,T3,TX1,CR5,IP2,PO2,1181.75
T4824,20240909,C100,A102,P104,B104,TT2,CUR2,CH2,R2,E5,RS5,M1,LT5,FS5,PM5,T1,TX5,CR1,IP5,PO1,5692.02
T4825,20240613,C102,A104,P100,B102,TT3,CUR2,CH3,R4,E5,RS4,M4,LT1,FS5,PM2,T4,TX5,CR1,IP2,PO2,9528.02
T4826,20241018,C100,A103,P104,B100,TT2,CUR5,CH5,R3,E3,RS1,M1,LT3,FS3,PM1,T5,TX5,CR4,IP5,PO5,9038.06
T4827,20240427,C101,A100,P102,B102,TT1,CUR4,CH2,R4,E2,RS1,M1,LT1,FS3,PM3,T2,TX4,CR3,IP5,PO4,5103.04
T4828,20240501,C102,A104,P101,B102,TT2,CUR5,CH3,R1,E3,RS2,M5,LT1,FS1,PM1,T3,TX3,CR4,IP2,PO2,1324.53
T4829,20240303,C101,A102,P104,B100,TT2,CUR4,CH1,R2,E3,RS5,M3,LT3,FS3,PM5,T5,TX3,CR2,IP3,PO4,4994.05
T4830,20240509,C103,A102,P100,B103,TT3,CUR2,CH4,R5,E1,RS3,M4,LT5,FS1,PM5,T1,TX1,CR5,IP2,PO3,6318.93
T4831,20240302,C102,A104,P104,B102,TT2,CUR4,CH2,R2,E3,RS4,M2,LT4,FS1,PM1,T3,TX4,CR5,IP4,PO5,6591.54
T4832,20241112,C104,A100,P101,B103,TT3,CUR5,CH4,R5,E4,RS2,M2,LT4,FS3,PM3,T3,TX5,CR2,IP3,PO2,3759.78
T4833,20240929,C103,A101,P101,B100,TT4,CUR1,CH2,R2,E3,RS2,M5,LT5,FS4,PM2,T4,TX1,CR2,IP4,PO5,8294.4
T4834,20241106,C104,A104,P101,B103,TT4,CUR1,CH1,R5,E5,RS5,M3,LT5,FS5,PM3,T5,TX3,CR4,IP5,PO3,8287.89
T4835,20240624,C101,A102,P103,B101,TT2,CUR4,CH2,R1,E5,RS2,M2,LT1,FS1,PM4,T5,TX4,CR2,IP3,PO1,1073.89
T4836,20240917,C101,A101,P103,B102,TT1,CUR4,CH4,R2,E1,RS1,M5,LT5,FS5,PM1,T1,TX2,CR4,IP4,PO5,900.17
T4837,20240114,C101,A101,P102,B103,TT4,CUR3,CH5,R5,E5,RS2,M5,LT2,FS2,PM5,T3,TX3,CR3,IP5,PO5,1319.93
T4838,20240715,C100,A102,P101,B101,TT4,CUR3,CH3,R3,E4,RS4,M4,LT5,FS1,PM4,T4,TX3,CR1,IP2,PO5,7893.35
T4839,20240121,C103,A101,P103,B103,TT1,CUR4,CH1,R4,E5,RS1,M1,LT5,FS3,PM1,T1,TX1,CR3,IP4,PO4,2476.42
T4840,20240816,C101,A103,P100,B102,TT5,CUR1,CH2,R2,E2,RS3,M3,LT3,FS2,PM3,T3,TX5,CR5,IP3,PO2,6398.07
T4841,20241029,C102,A102,P103,B100,TT1,CUR5,CH1,R1,E2,RS3,M5,LT1,FS2,PM2,T2,TX2,CR3,IP3,PO3,2973.8
T4842,20240225,C101,A104,P100,B104,TT5,CUR1,CH4,R3,E4,RS3,M2,LT5,FS5,PM4,T1,TX5,CR5,IP3,PO2,6401.32
T4843,20240326,C104,A101,P102,B101,TT5,CUR5,CH2,R3,E2,RS1,M3,LT2,FS5,PM4,T5,TX5,CR4,IP2,PO3,8603.68
T4844,20240131,C103,A102,P102,B103,TT1,CUR3,CH2,R2,E1,RS3,M1,LT2,FS5,PM5,T4,TX4,CR4,IP3,PO3,4140.1
T4845,20240601,C101,A101,P103,B100,TT4,CUR5,CH5,R4,E2,RS3,M1,LT4,FS5,PM4,T3,TX5,CR4,IP2,PO5,1709.49
T4846,20240505,C102,A102,P104,B102,TT5,CUR4,CH4,R1,E2,RS2,M5,LT4,FS5,PM2,T4,TX5,CR1,IP4,PO5,4049.84
T4847,20240823,C100,A100,P102,B104,TT3,CUR5,CH5,R5,E2,RS4,M4,LT1,FS5,PM1,T2,TX4,CR5,IP2,PO1,3936.36
T4848,20240329,C104,A100,P100,B104,TT3,CUR3,CH1,R1,E2,RS5,M4,LT2,FS3,PM1,T3,TX1,CR4,IP1,PO4,2166.93
T4849,20240708,C101,A101,P104,B102,TT4,CUR2,CH3,R5,E1,RS2,M2,LT2,FS4,PM1,T3,TX5,CR3,IP2,PO4,5123.91
T4850,20241215,C103,A100,P104,B103,TT1,CUR2,CH2,R5,E2,RS2,M2,LT1,FS3,PM2,T5,TX4,CR2,IP5,PO2,637.98
T4851,20240716,C102,A101,P100,B103,TT4,CUR5,CH5,R3,E2,RS5,M3,LT3,FS4,PM1,T2,TX1,CR5,IP3,PO4,5960.86
T4852,20240520,C102,A103,P100,B103,TT2,CUR3,CH3,R1,E1,RS3,M5,LT4,FS3,PM3,T4,TX1,CR5,IP1,PO5,3918.5
T4853,20240925,C101,A102,P100,B104,TT1,CUR4,CH5,R1,E4,RS4,M5,LT1,FS3,PM1,T4,TX1,CR2,IP2,PO1,4344.85
T4854,20240615,C102,A104,P103,B103,TT4,CUR2,CH1,R5,E3,RS3,M2,LT1,FS1,PM1,T5,TX5,CR3,IP2,PO3,9113.34
T4855,20240421,C104,A100,P104,B102,TT4,CUR5,CH5,R1,E3,RS3,M5,LT5,FS1,PM5,T5,TX2,CR5,IP2,PO1,3913.08
T4856,20241017,C100,A102,P101,B101,TT1,CUR3,CH1,R4,E2,RS2,M5,LT1,FS3,PM5,T1,TX3,CR4,IP3,PO5,726.72
T4857,20240724,C104,A104,P103,B101,TT4,CUR1,CH5,R1,E3,RS5,M5,LT4,FS5,PM1,T4,TX5,CR2,IP4,PO5,8241.76
T4858,20240517,C102,A100,P104,B100,TT4,CUR3,CH3,R2,E4,RS2,M1,LT5,FS5,PM5,T2,TX1,CR1,IP3,PO5,2429.4
T4859,20240514,C102,A100,P100,B103,TT2,CUR4,CH3,R4,E1,RS4,M4,LT1,FS1,PM2,T3,TX5,CR5,IP3,PO3,7684.91
T4860,20241105,C103,A102,P103,B104,TT2,CUR1,CH5,R4,E1,RS3,M2,LT2,FS4,PM5,T2,TX5,CR3,IP1,PO2,6856.85
T4861,20240310,C100,A104,P100,B100,TT1,CUR4,CH4,R2,E3,RS2,M1,LT4,FS3,PM2,T3,TX3,CR1,IP5,PO2,799.73
T4862,20240722,C101,A100,P101,B100,TT2,CUR2,CH4,R1,E5,RS2,M5,LT1,FS2,PM4,T1,TX3,CR2,IP2,PO5,6521.76
T4863,20240912,C103,A100,P100,B100,TT4,CUR5,CH1,R5,E1,RS5,M2,LT2,FS1,PM1,T5,TX4,CR3,IP2,PO3,35.41
T4864,20241226,C101,A103,P101,B103,TT3,CUR2,CH5,R4,E2,RS3,M3,LT2,FS2,PM2,T2,TX4,CR2,IP3,PO1,9799.03
T4865,20241018,C101,A100,P100,B102,TT4,CUR1,CH3,R1,E5,RS2,M3,LT2,FS4,PM4,T4,TX4,CR1,IP4,PO1,5279.54
T4866,20240125,C102,A103,P101,B101,TT2,CUR2,CH3,R5,E3,RS4,M3,LT3,FS3,PM2,T2,TX2,CR2,IP3,PO1,3033.89
T4867,20240721,C100,A100,P103,B100,TT3,CUR3,CH4,R1,E4,RS1,M2,LT4,FS3,PM5,T5,TX5,CR3,IP5,PO3,5131.12
T4868,20240808,C104,A104,P101,B103,TT5,CUR3,CH1,R4,E3,RS2,M4,LT2,FS3,PM4,T1,TX3,CR4,IP3,PO2,5087.04
T4869,20240313,C104,A104,P103,B103,TT5,CUR1,CH2,R3,E1,RS4,M1,LT2,FS3,PM3,T4,TX1,CR2,IP1,PO5,6686.11
T4870,20240903,C104,A101,P101,B100,TT5,CUR3,CH4,R5,E2,RS5,M4,LT5,FS3,PM4,T5,TX2,CR3,IP1,PO4,2597.24
T4871,20241109,C104,A102,P101,B101,TT4,CUR4,CH4,R5,E1,RS4,M4,LT3,FS5,PM1,T2,TX1,CR1,IP3,PO2,6236.51
T4872,20240219,C102,A102,P100,B102,TT3,CUR5,CH4,R2,E1,RS5,M5,LT2,FS3,PM2,T1,TX3,CR4,IP2,PO1,5348.89
T4873,20240717,C101,A100,P103,B101,TT5,CUR2,CH3,R2,E1,RS3,M4,LT4,FS2,PM3,T1,TX4,CR5,IP1,PO5,5667.01
T4874,20240129,C100,A102,P104,B103,TT4,CUR4,CH1,R2,E2,RS3,M1,LT3,FS1,PM1,T2,TX3,CR1,IP2,PO5,4071.67
T4875,20241020,C104,A103,P101,B100,TT3,CUR3,CH5,R3,E1,RS3,M2,LT2,FS2,PM3,T4,TX1,CR2,IP2,PO4,2685.62
T4876,20240817,C104,A100,P104,B103,TT4,CUR3,CH1,R2,E4,RS4,M3,LT3,FS2,PM1,T1,TX5,CR1,IP1,PO3,3567.75
T4877,20240701,C104,A102,P103,B103,TT4,CUR2,CH2,R5,E3,RS3,M2,LT3,FS2,PM3,T2,TX2,CR1,IP1,PO4,1848.96
T4878,20240515,C101,A100,P101,B104,TT3,CUR3,CH2,R2,E2,RS2,M1,LT4,FS2,PM1,T5,TX3,CR1,IP3,PO2,3009.69
T4879,20240402,C100,A104,P104,B101,TT5,CUR2,CH1,R5,E2,RS5,M4,LT5,FS5,PM3,T5,TX3,CR1,IP1,PO4,502.47
T4880,20240625,C100,A101,P101,B103,TT4,CUR3,CH5,R5,E4,RS1,M2,LT5,FS3,PM2,T2,TX2,CR1,IP2,PO4,2625.58
T4881,20241222,C101,A101,P104,B100,TT5,CUR5,CH1,R5,E4,RS4,M3,LT2,FS2,PM1,T4,TX3,CR3,IP4,PO5,7746.84
T4882,20241005,C101,A103,P104,B101,TT2,CUR3,CH2,R2,E1,RS1,M3,LT5,FS3,PM2,T1,TX1,CR2,IP5,PO1,1749.7
T4883,20240802,C102,A101,P101,B103,TT5,CUR3,CH3,R5,E4,RS5,M4,LT2,FS3,PM3,T5,TX2,CR1,IP2,PO1,2631.21
T4884,20240627,C100,A103,P100,B104,TT2,CUR5,CH5,R5,E5,RS4,M2,LT5,FS5,PM4,T4,TX4,CR1,IP1,PO3,9833.33
T4885,20240527,C101,A103,P102,B101,TT4,CUR4,CH3,R4,E2,RS5,M4,LT1,FS3,PM5,T3,TX4,CR2,IP2,PO3,3565.32
T4886,20240511,C100,A102,P100,B103,TT4,CUR4,CH3,R3,E2,RS3,M1,LT1,FS5,PM1,T2,TX4,CR4,IP2,PO1,4213.09
T4887,20240416,C101,A102,P102,B101,TT3,CUR2,CH1,R3,E3,RS1,M5,LT5,FS3,PM5,T1,TX4,CR2,IP4,PO1,129.88
T4888,20240318,C101,A100,P104,B104,TT3,CUR4,CH3,R2,E5,RS3,M2,LT4,FS5,PM1,T4,TX2,CR4,IP3,PO4,7876.43
T4889,20240519,C102,A103,P102,B102,TT5,CUR1,CH2,R2,E2,RS4,M2,LT4,FS3,PM1,T2,TX4,CR4,IP5,PO3,8773.55
T4890,20240706,C103,A104,P102,B104,TT5,CUR5,CH1,R2,E2,RS1,M3,LT2,FS5,PM2,T5,TX3,CR5,IP3,PO5,6199.87
T4891,20240624,C104,A104,P101,B104,TT5,CUR1,CH5,R3,E1,RS5,M1,LT4,FS5,PM4,T5,TX5,CR1,IP5,PO3,8944.02
T4892,20240301,C104,A103,P104,B101,TT4,CUR1,CH3,R1,E3,RS3,M5,LT4,FS1,PM1,T1,TX1,CR3,IP4,PO4,9447.22
T4893,20241117,C102,A102,P100,B104,TT2,CUR5,CH2,R2,E4,RS4,M4,LT5,FS4,PM5,T4,TX5,CR2,IP2,PO3,7909.47
T4894,20240930,C102,A101,P101,B100,TT1,CUR3,CH3,R1,E3,RS2,M5,LT1,FS1,PM4,T5,TX1,CR4,IP2,PO5,4282.01
T4895,20240715,C102,A104,P101,B103,TT3,CUR3,CH3,R3,E4,RS5,M2,LT3,FS1,PM2,T4,TX1,CR3,IP3,PO2,1471.4
T4896,20240602,C103,A104,P103,B101,TT5,CUR4,CH2,R5,E1,RS2,M4,LT1,FS3,PM1,T3,TX3,CR3,IP2,PO3,933.55
T4897,20240114,C103,A100,P102,B103,TT5,CUR2,CH4,R3,E3,RS2,M2,LT4,FS4,PM2,T3,TX2,CR3,IP3,PO2,8443.26
T4898,20240227,C102,A104,P103,B101,TT3,CUR3,CH1,R1,E2,RS2,M2,LT2,FS5,PM2,T5,TX1,CR2,IP5,PO4,2506.28
T4899,20240417,C102,A100,P103,B104,TT3,CUR3,CH2,R2,E5,RS4,M2,LT4,FS2,PM1,T3,TX2,CR2,IP1,PO1,5423.07
T4900,20240823,C101,A102,P104,B102,TT3,CUR2,CH1,R4,E4,RS5,M3,LT3,FS1,PM4,T2,TX5,CR4,IP4,PO2,8522.36
T4901,20240615,C100,A104,P103,B103,TT4,CUR4,CH1,R4,E5,RS4,M3,LT4,FS3,PM1,T1,TX4,CR3,IP5,PO3,4372.07
T4902,20240425,C100,A102,P103,B104,TT2,CUR4,CH2,R3,E1,RS2,M2,LT3,FS1,PM4,T1,TX5,CR2,IP4,PO1,7429.39
T4903,20240722,C104,A100,P101,B102,TT5,CUR3,CH3,R4,E2,RS5,M2,LT3,FS4,PM1,T5,TX3,CR4,IP1,PO1,7511.62
T4904,20241021,C104,A100,P102,B100,TT1,CUR5,CH2,R5,E4,RS1,M5,LT2,FS3,PM3,T5,TX4,CR4,IP5,PO5,7707.61
T4905,20240318,C101,A101,P102,B100,TT2,CUR3,CH1,R2,E1,RS4,M3,LT5,FS1,PM1,T5,TX5,CR2,IP3,PO3,6956.51
T4906,20241013,C103,A102,P101,B103,TT5,CUR3,CH4,R1,E1,RS4,M3,LT5,FS3,PM1,T5,TX2,CR2,IP5,PO2,5525.31
T4907,20240308,C104,A100,P102,B102,TT5,CUR2,CH1,R3,E5,RS2,M3,LT2,FS1,PM1,T2,TX5,CR4,IP5,PO3,1800.47
T4908,20240130,C101,A100,P102,B103,TT2,CUR2,CH2,R2,E4,RS1,M3,LT3,FS2,PM4,T5,TX2,CR4,IP1,PO5,6098.11
T4909,20240416,C100,A104,P103,B102,TT3,CUR5,CH4,R4,E2,RS5,M2,LT5,FS2,PM4,T1,TX2,CR4,IP3,PO4,4266.4
T4910,20240604,C100,A101,P103,B102,TT3,CUR2,CH5,R1,E5,RS2,M4,LT5,FS3,PM5,T3,TX5,CR4,IP3,PO1,2993.01
T4911,20240225,C100,A100,P101,B104,TT1,CUR3,CH5,R3,E2,RS2,M4,LT3,FS3,PM2,T2,TX3,CR2,IP4,PO2,5125.35
T4912,20241020,C104,A101,P102,B100,TT4,CUR4,CH1,R2,E5,RS4,M5,LT1,FS4,PM4,T3,TX4,CR2,IP4,PO1,7043.12
T4913,20241205,C100,A100,P103,B104,TT4,CUR4,CH2,R5,E3,RS3,M5,LT5,FS2,PM1,T5,TX1,CR3,IP1,PO4,5276.42
T4914,20240709,C104,A104,P103,B101,TT3,CUR2,CH2,R5,E3,RS1,M1,LT2,FS4,PM3,T1,TX4,CR4,IP4,PO5,3713.87
