"dt","startdatetime","cpcode","response_code","originhits"
2022-06-25,2022-06-25T00:00:00.000Z,1136022,200,863922
2022-06-25,2022-06-25T00:00:00.000Z,1069770,404,296719
2022-06-25,2022-06-25T00:00:00.000Z,1277306,200,415965
2022-06-25,2022-06-25T00:00:00.000Z,1274089,404,119121
2022-06-25,2022-06-25T00:00:00.000Z,1274089,502,13844
2022-06-25,2022-06-25T00:00:00.000Z,1308083,400,373211
2022-06-25,2022-06-25T00:00:00.000Z,1277305,404,515073
2022-06-25,2022-06-25T00:00:00.000Z,1136024,500,489298
2022-06-25,2022-06-25T00:00:00.000Z,1136038,0,20852
2022-06-25,2022-06-25T00:00:00.000Z,1136038,504,641764
2022-06-25,2022-06-25T00:00:00.000Z,1136039,200,620920
2022-06-25,2022-06-25T00:00:00.000Z,1277307,304,801240
2022-06-25,2022-06-25T00:00:00.000Z,1308083,502,584742
2022-06-25,2022-06-25T00:00:00.000Z,1277307,206,250675
2022-06-25,2022-06-25T00:00:00.000Z,1136023,200,679824
2022-06-25,2022-06-25T00:00:00.000Z,1136018,304,51237
2022-06-25,2022-06-25T00:00:00.000Z,1069518,502,26892
2022-06-25,2022-06-25T00:00:00.000Z,1069770,200,345380
2022-06-26,2022-06-26T00:00:00.000Z,1136018,200,829051
2022-06-26,2022-06-26T00:00:00.000Z,1277307,403,49511
2022-06-26,2022-06-26T00:00:00.000Z,1277306,503,719599
2022-06-26,2022-06-26T00:00:00.000Z,1136023,204,722815
2022-06-26,2022-06-26T00:00:00.000Z,1136001,502,660194
2022-06-26,2022-06-26T00:00:00.000Z,1136021,200,620752
2022-06-26,2022-06-26T00:00:00.000Z,1277306,403,561612
2022-06-26,2022-06-26T00:00:00.000Z,1136008,0,296651
2022-06-26,2022-06-26T00:00:00.000Z,1274086,503,287896
2022-06-26,2022-06-26T00:00:00.000Z,1136022,206,546053
2022-06-26,2022-06-26T00:00:00.000Z,1136019,204,626746
2022-06-26,2022-06-26T00:00:00.000Z,1236405,400,643473
2022-06-26,2022-06-26T00:00:00.000Z,1274086,304,395300
2022-06-26,2022-06-26T00:00:00.000Z,1274091,404,447352
2022-06-26,2022-06-26T00:00:00.000Z,1136039,503,427019
2022-06-26,2022-06-26T00:00:00.000Z,1136022,502,132401
2022-06-26,2022-06-26T00:00:00.000Z,1136024,403,278022
2022-06-26,2022-06-26T00:00:00.000Z,1277305,504,610706
2022-06-26,2022-06-26T00:00:00.000Z,1069518,204,664302
2022-06-26,2022-06-26T00:00:00.000Z,1136021,200,74937
2022-06-26,2022-06-26T00:00:00.000Z,1069518,503,404460
2022-06-26,2022-06-26T00:00:00.000Z,1274091,200,569143
2022-06-26,2022-06-26T00:00:00.000Z,1274086,500,503248
2022-06-27,2022-06-27T00:00:00.000Z,1136008,502,195041
2022-06-27,2022-06-27T00:00:00.000Z,1136018,204,879340
2022-06-27,2022-06-27T00:00:00.000Z,1136039,500,583493
2022-06-27,2022-06-27T00:00:00.000Z,1135952,500,592526
2022-06-27,2022-06-27T00:00:00.000Z,1136022,504,247750
2022-06-27,2022-06-27T00:00:00.000Z,1135952,404,650274
2022-06-27,2022-06-27T00:00:00.000Z,1308083,503,29624
2022-06-27,2022-06-27T00:00:00.000Z,1277305,404,264394
2022-06-27,2022-06-27T00:00:00.000Z,1136008,0,458028
2022-06-27,2022-06-27T00:00:00.000Z,1308083,304,423878
2022-06-27,2022-06-27T00:00:00.000Z,1069770,500,358289
2022-06-27,2022-06-27T00:00:00.000Z,1274089,200,643030
2022-06-27,2022-06-27T00:00:00.000Z,1236405,500,789383
2022-06-27,2022-06-27T00:00:00.000Z,1277307,400,567271
2022-06-27,2022-06-27T00:00:00.000Z,1136038,400,124598
2022-06-27,2022-06-27T00:00:00.000Z,1136038,400,279950
2022-06-27,2022-06-27T00:00:00.000Z,1136001,0,822854
2022-06-27,2022-06-27T00:00:00.000Z,1274090,204,101637
2022-06-27,2022-06-27T00:00:00.000Z,1367469,400,813651
2022-06-27,2022-06-27T00:00:00.000Z,1136039,204,201512
2022-06-27,2022-06-27T00:00:00.000Z,1136038,502,159082
2022-06-27,2022-06-27T00:00:00.000Z,1277307,206,528964
2022-06-27,2022-06-27T00:00:00.000Z,1136001,502,305246
2022-06-28,2022-06-28T00:00:00.000Z,1236405,504,238767
2022-06-28,2022-06-28T00:00:00.000Z,1069770,500,871510
2022-06-28,2022-06-28T00:00:00.000Z,1135952,503,611262
2022-06-28,2022-06-28T00:00:00.000Z,1136024,304,108952
2022-06-28,2022-06-28T00:00:00.000Z,1136038,502,216793
2022-06-28,2022-06-28T00:00:00.000Z,1277306,404,823405
2022-06-28,2022-06-28T00:00:00.000Z,1277305,200,430159
2022-06-28,2022-06-28T00:00:00.000Z,1136001,200,564177
2022-06-28,2022-06-28T00:00:00.000Z,1274089,0,90854
2022-06-28,2022-06-28T00:00:00.000Z,1274086,502,311195
2022-06-28,2022-06-28T00:00:00.000Z,1274091,204,82696
2022-06-28,2022-06-28T00:00:00.000Z,1308083,204,82546
2022-06-28,2022-06-28T00:00:00.000Z,1277305,503,416597
2022-06-28,2022-06-28T00:00:00.000Z,1136019,206,168983
2022-06-28,2022-06-28T00:00:00.000Z,1069518,0,53929
2022-06-28,2022-06-28T00:00:00.000Z,1136021,304,544379
2022-06-28,2022-06-28T00:00:00.000Z,1136024,500,684980
2022-06-28,2022-06-28T00:00:00.000Z,1277305,500,7574
2022-06-28,2022-06-28T00:00:00.000Z,1136001,304,790813
2022-06-28,2022-06-28T00:00:00.000Z,1274090,0,363538
2022-06-28,2022-06-28T00:00:00.000Z,1136038,0,708053
2022-06-28,2022-06-28T00:00:00.000Z,1069518,400,78359
2022-06-28,2022-06-28T00:00:00.000Z,1277305,500,210340
2022-06-29,2022-06-29T00:00:00.000Z,1069518,206,789381
2022-06-29,2022-06-29T00:00:00.000Z,1277307,200,252752
2022-06-29,2022-06-29T00:00:00.000Z,1274090,502,590204
2022-06-29,2022-06-29T00:00:00.000Z,1069770,304,156136
2022-06-29,2022-06-29T00:00:00.000Z,1277306,206,547163
2022-06-29,2022-06-29T00:00:00.000Z,1274090,500,25844
2022-06-29,2022-06-29T00:00:00.000Z,1274091,403,515258
2022-06-29,2022-06-29T00:00:00.000Z,1274089,400,695898
2022-06-29,2022-06-29T00:00:00.000Z,1277306,403,125960
2022-06-29,2022-06-29T00:00:00.000Z,1277305,502,777591
2022-06-29,2022-06-29T00:00:00.000Z,1236405,504,893942
2022-06-29,2022-06-29T00:00:00.000Z,1277305,404,870352
2022-06-29,2022-06-29T00:00:00.000Z,1274091,503,870207
2022-06-29,2022-06-29T00:00:00.000Z,1135952,404,122725
2022-06-29,2022-06-29T00:00:00.000Z,1135952,403,77715
2022-06-29,2022-06-29T00:00:00.000Z,1136022,206,56741
2022-06-29,2022-06-29T00:00:00.000Z,1274091,502,406727
2022-06-29,2022-06-29T00:00:00.000Z,1136039,204,201280
2022-06-29,2022-06-29T00:00:00.000Z,1136022,304,517000
2022-06-29,2022-06-29T00:00:00.000Z,1236405,504,682998
2022-06-29,2022-06-29T00:00:00.000Z,1136019,404,713930
2022-06-29,2022-06-29T00:00:00.000Z,1277305,503,106350
2022-06-29,2022-06-29T00:00:00.000Z,1274090,504,339560
2022-06-30,2022-06-30T00:00:00.000Z,1136024,403,706577
2022-06-30,2022-06-30T00:00:00.000Z,1274089,204,83297
2022-06-30,2022-06-30T00:00:00.000Z,1274090,304,530467
2022-06-30,2022-06-30T00:00:00.000Z,1136038,504,258553
2022-06-30,2022-06-30T00:00:00.000Z,1136023,502,518998
2022-06-30,2022-06-30T00:00:00.000Z,1136001,403,569738
2022-06-30,2022-06-30T00:00:00.000Z,1277307,400,638437
2022-06-30,2022-06-30T00:00:00.000Z,1236405,0,419125
2022-06-30,2022-06-30T00:00:00.000Z,1277307,404,790138
2022-06-30,2022-06-30T00:00:00.000Z,1277306,403,159322
2022-06-30,2022-06-30T00:00:00.000Z,1274090,206,538861
2022-06-30,2022-06-30T00:00:00.000Z,1367469,500,250194
2022-06-30,2022-06-30T00:00:00.000Z,1136018,404,387920
2022-06-30,2022-06-30T00:00:00.000Z,1236405,200,472491
2022-06-30,2022-06-30T00:00:00.000Z,1277307,304,66360
2022-06-30,2022-06-30T00:00:00.000Z,1136008,0,390839
2022-06-30,2022-06-30T00:00:00.000Z,1236405,206,210066
2022-06-30,2022-06-30T00:00:00.000Z,1136024,206,709163
2022-06-30,2022-06-30T00:00:00.000Z,1136008,404,427209
2022-06-30,2022-06-30T00:00:00.000Z,1236405,0,581393
2022-06-30,2022-06-30T00:00:00.000Z,1274090,504,271039
2022-06-30,2022-06-30T00:00:00.000Z,1136039,404,534771
2022-06-30,2022-06-30T00:00:00.000Z,1274090,502,133407
2022-07-01,2022-07-01T00:00:00.000Z,1136022,304,245690
2022-07-01,2022-07-01T00:00:00.000Z,1277306,206,510542
2022-07-01,2022-07-01T00:00:00.000Z,1274091,204,697311
2022-07-01,2022-07-01T00:00:00.000Z,1136001,0,337146
2022-07-01,2022-07-01T00:00:00.000Z,1277306,0,672357
2022-07-01,2022-07-01T00:00:00.000Z,1277307,403,614716
2022-07-01,2022-07-01T00:00:00.000Z,1069518,0,770553
2022-07-01,2022-07-01T00:00:00.000Z,1069770,304,184876
2022-07-01,2022-07-01T00:00:00.000Z,1136001,500,450131
2022-07-01,2022-07-01T00:00:00.000Z,1274086,502,13893
2022-07-01,2022-07-01T00:00:00.000Z,1135952,503,202033
2022-07-01,2022-07-01T00:00:00.000Z,1135952,504,210407
2022-07-01,2022-07-01T00:00:00.000Z,1136018,504,907388
2022-07-01,2022-07-01T00:00:00.000Z,1274086,503,284228
2022-07-01,2022-07-01T00:00:00.000Z,1069518,206,865228
2022-07-01,2022-07-01T00:00:00.000Z,1277307,503,315532
2022-07-01,2022-07-01T00:00:00.000Z,1136018,200,359812
2022-07-01,2022-07-01T00:00:00.000Z,1274086,206,255519
2022-07-01,2022-07-01T00:00:00.000Z,1136023,400,127551
2022-07-01,2022-07-01T00:00:00.000Z,1274090,404,247219
2022-07-01,2022-07-01T00:00:00.000Z,1274086,500,523812
2022-07-01,2022-07-01T00:00:00.000Z,1069518,200,278456
2022-07-01,2022-07-01T00:00:00.000Z,1308083,500,713878
2022-07-02,2022-07-02T00:00:00.000Z,1277306,404,899722
2022-07-02,2022-07-02T00:00:00.000Z,1308083,200,557627
2022-07-02,2022-07-02T00:00:00.000Z,1277306,206,96144
2022-07-02,2022-07-02T00:00:00.000Z,1136039,404,91231
2022-07-02,2022-07-02T00:00:00.000Z,1136019,504,767279
2022-07-02,2022-07-02T00:00:00.000Z,1308083,500,159856
2022-07-02,2022-07-02T00:00:00.000Z,1069770,304,566802
2022-07-02,2022-07-02T00:00:00.000Z,1136024,400,851189
2022-07-02,2022-07-02T00:00:00.000Z,1136023,206,462424
2022-07-02,2022-07-02T00:00:00.000Z,1069770,304,568691
2022-07-02,2022-07-02T00:00:00.000Z,1277306,200,324623
2022-07-02,2022-07-02T00:00:00.000Z,1136018,404,599794
2022-07-02,2022-07-02T00:00:00.000Z,1274089,206,604675
2022-07-02,2022-07-02T00:00:00.000Z,1069518,502,824026
2022-07-02,2022-07-02T00:00:00.000Z,1277306,200,16450
2022-07-02,2022-07-02T00:00:00.000Z,1274089,206,269975
2022-07-02,2022-07-02T00:00:00.000Z,1136008,400,352861
2022-07-02,2022-07-02T00:00:00.000Z,1308083,400,152241
2022-07-02,2022-07-02T00:00:00.000Z,1136018,0,372276
2022-07-02,2022-07-02T00:00:00.000Z,1274086,404,77729
2022-07-02,2022-07-02T00:00:00.000Z,1136024,404,589648
2022-07-02,2022-07-02T00:00:00.000Z,1136038,404,769230
2022-07-02,2022-07-02T00:00:00.000Z,1277307,404,749341
2022-07-03,2022-07-03T00:00:00.000Z,1274090,204,433273
2022-07-03,2022-07-03T00:00:00.000Z,1277305,504,126917
2022-07-03,2022-07-03T00:00:00.000Z,1136039,204,162095
2022-07-03,2022-07-03T00:00:00.000Z,1069770,502,516507
2022-07-03,2022-07-03T00:00:00.000Z,1274090,0,294756
2022-07-03,2022-07-03T00:00:00.000Z,1136024,503,910860
2022-07-03,2022-07-03T00:00:00.000Z,1308083,400,525738
2022-07-03,2022-07-03T00:00:00.000Z,1308083,503,395898
2022-07-03,2022-07-03T00:00:00.000Z,1136001,502,29621
2022-07-03,2022-07-03T00:00:00.000Z,1277307,400,103433
2022-07-03,2022-07-03T00:00:00.000Z,1136021,400,226000
2022-07-03,2022-07-03T00:00:00.000Z,1069518,503,553144
2022-07-03,2022-07-03T00:00:00.000Z,1274091,200,338882
2022-07-03,2022-07-03T00:00:00.000Z,1236405,304,504521
2022-07-03,2022-07-03T00:00:00.000Z,1069770,403,708679
2022-07-03,2022-07-03T00:00:00.000Z,1274090,403,843937
2022-07-03,2022-07-03T00:00:00.000Z,1136019,500,386972
2022-07-03,2022-07-03T00:00:00.000Z,1136018,403,382561
2022-07-03,2022-07-03T00:00:00.000Z,1135952,206,203739
2022-07-03,2022-07-03T00:00:00.000Z,1136021,0,583201
2022-07-03,2022-07-03T00:00:00.000Z,1136039,403,371403
2022-07-03,2022-07-03T00:00:00.000Z,1136038,500,255910
2022-07-03,2022-07-03T00:00:00.000Z,1069518,200,755617
2022-07-04,2022-07-04T00:00:00.000Z,1136039,404,669438
2022-07-04,2022-07-04T00:00:00.000Z,1136008,206,500721
2022-07-04,2022-07-04T00:00:00.000Z,1136018,500,658165
2022-07-04,2022-07-04T00:00:00.000Z,1136024,403,562834
2022-07-04,2022-07-04T00:00:00.000Z,1136019,0,133661
2022-07-04,2022-07-04T00:00:00.000Z,1069518,400,767378
2022-07-04,2022-07-04T00:00:00.000Z,1367469,500,727671
2022-07-04,2022-07-04T00:00:00.000Z,1136021,502,700282
2022-07-04,2022-07-04T00:00:00.000Z,1136024,503,478025
2022-07-04,2022-07-04T00:00:00.000Z,1277306,502,101528
2022-07-04,2022-07-04T00:00:00.000Z,1274090,504,134521
2022-07-04,2022-07-04T00:00:00.000Z,1308083,504,585973
2022-07-04,2022-07-04T00:00:00.000Z,1274089,200,24261
2022-07-04,2022-07-04T00:00:00.000Z,1136023,404,657329
2022-07-04,2022-07-04T00:00:00.000Z,1236405,500,673079
2022-07-04,2022-07-04T00:00:00.000Z,1136021,500,746567
2022-07-04,2022-07-04T00:00:00.000Z,1136022,0,344645
2022-07-04,2022-07-04T00:00:00.000Z,1136019,0,137815
2022-07-04,2022-07-04T00:00:00.000Z,1274091,503,422136
2022-07-04,2022-07-04T00:00:00.000Z,1136022,206,687341
2022-07-04,2022-07-04T00:00:00.000Z,1136018,206,160154
2022-07-04,2022-07-04T00:00:00.000Z,1277307,502,583854
2022-07-04,2022-07-04T00:00:00.000Z,1136001,504,413994
2022-07-05,2022-07-05T00:00:00.000Z,1236405,504,447072
2022-07-05,2022-07-05T00:00:00.000Z,1308083,200,682077
2022-07-05,2022-07-05T00:00:00.000Z,1136022,304,497812
2022-07-05,2022-07-05T00:00:00.000Z,1136001,400,2451
2022-07-05,2022-07-05T00:00:00.000Z,1136018,204,362394
2022-07-05,2022-07-05T00:00:00.000Z,1136038,504,191270
2022-07-05,2022-07-05T00:00:00.000Z,1274090,304,423977
2022-07-05,2022-07-05T00:00:00.000Z,1135952,504,505536
2022-07-05,2022-07-05T00:00:00.000Z,1274090,403,461552
2022-07-05,2022-07-05T00:00:00.000Z,1136008,403,718054
2022-07-05,2022-07-05T00:00:00.000Z,1274089,503,688037
2022-07-05,2022-07-05T00:00:00.000Z,1236405,400,811789
2022-07-05,2022-07-05T00:00:00.000Z,1136021,403,842697
2022-07-05,2022-07-05T00:00:00.000Z,1069518,404,239865
2022-07-05,2022-07-05T00:00:00.000Z,1069770,500,367779
2022-07-05,2022-07-05T00:00:00.000Z,1277305,504,421903
2022-07-05,2022-07-05T00:00:00.000Z,1274091,200,122361
2022-07-05,2022-07-05T00:00:00.000Z,1136021,503,484002
2022-07-05,2022-07-05T00:00:00.000Z,1136039,0,890760
2022-07-05,2022-07-05T00:00:00.000Z,1367469,304,455142
2022-07-05,2022-07-05T00:00:00.000Z,1135952,400,111448
2022-07-05,2022-07-05T00:00:00.000Z,1136019,504,912842
2022-07-05,2022-07-05T00:00:00.000Z,1367469,400,43927
2022-07-06,2022-07-06T00:00:00.000Z,1136039,502,376
2022-07-06,2022-07-06T00:00:00.000Z,1136001,204,402151
2022-07-06,2022-07-06T00:00:00.000Z,1274089,502,613917
2022-07-06,2022-07-06T00:00:00.000Z,1136008,404,174447
2022-07-06,2022-07-06T00:00:00.000Z,1367469,304,309872
2022-07-06,2022-07-06T00:00:00.000Z,1308083,504,465992
2022-07-06,2022-07-06T00:00:00.000Z,1136022,504,540812
2022-07-06,2022-07-06T00:00:00.000Z,1069770,200,433600
2022-07-06,2022-07-06T00:00:00.000Z,1069518,504,686813
2022-07-06,2022-07-06T00:00:00.000Z,1277307,206,71791
2022-07-06,2022-07-06T00:00:00.000Z,1136019,500,79859
2022-07-06,2022-07-06T00:00:00.000Z,1277306,404,546387
2022-07-06,2022-07-06T00:00:00.000Z,1136024,304,234676
2022-07-06,2022-07-06T00:00:00.000Z,1136021,504,853175
2022-07-06,2022-07-06T00:00:00.000Z,1136023,503,70445
2022-07-06,2022-07-06T00:00:00.000Z,1277306,504,833834
2022-07-06,2022-07-06T00:00:00.000Z,1136008,504,374787
2022-07-06,2022-07-06T00:00:00.000Z,1136001,404,456932
2022-07-06,2022-07-06T00:00:00.000Z,1136008,304,622072
2022-07-06,2022-07-06T00:00:00.000Z,1136022,404,101761
2022-07-06,2022-07-06T00:00:00.000Z,1367469,500,811578
2022-07-06,2022-07-06T00:00:00.000Z,1236405,502,95940
2022-07-06,2022-07-06T00:00:00.000Z,1069518,204,302749
2022-07-07,2022-07-07T00:00:00.000Z,1274089,0,660348
2022-07-07,2022-07-07T00:00:00.000Z,1136008,200,553144
2022-07-07,2022-07-07T00:00:00.000Z,1277306,400,214049
2022-07-07,2022-07-07T00:00:00.000Z,1135952,403,76740
2022-07-07,2022-07-07T00:00:00.000Z,1236405,304,661059
2022-07-07,2022-07-07T00:00:00.000Z,1308083,404,377282
2022-07-07,2022-07-07T00:00:00.000Z,1136019,503,627046
2022-07-07,2022-07-07T00:00:00.000Z,1277305,200,729718
2022-07-07,2022-07-07T00:00:00.000Z,1136024,504,523635
2022-07-07,2022-07-07T00:00:00.000Z,1135952,503,913632
2022-07-07,2022-07-07T00:00:00.000Z,1136021,204,230613
2022-07-07,2022-07-07T00:00:00.000Z,1274091,500,169777
2022-07-07,2022-07-07T00:00:00.000Z,1274086,0,625909
2022-07-07,2022-07-07T00:00:00.000Z,1277305,0,677517
2022-07-07,2022-07-07T00:00:00.000Z,1069770,304,921786
2022-07-07,2022-07-07T00:00:00.000Z,1277306,502,169153
2022-07-07,2022-07-07T00:00:00.000Z,1136038,304,75472
2022-07-07,2022-07-07T00:00:00.000Z,1277305,403,31218
2022-07-07,2022-07-07T00:00:00.000Z,1274091,200,44484
2022-07-07,2022-07-07T00:00:00.000Z,1274089,0,335985
2022-07-07,2022-07-07T00:00:00.000Z,1136038,503,543202
2022-07-07,2022-07-07T00:00:00.000Z,1274090,504,97035
2022-07-07,2022-07-07T00:00:00.000Z,1069770,204,34432
2022-07-08,2022-07-08T00:00:00.000Z,1136008,500,241411
2022-07-08,2022-07-08T00:00:00.000Z,1274086,204,450319
2022-07-08,2022-07-08T00:00:00.000Z,1136023,0,540378
2022-07-08,2022-07-08T00:00:00.000Z,1136023,500,156989
2022-07-08,2022-07-08T00:00:00.000Z,1274086,403,699622
2022-07-08,2022-07-08T00:00:00.000Z,1135952,206,95325
2022-07-08,2022-07-08T00:00:00.000Z,1277306,206,783853
2022-07-08,2022-07-08T00:00:00.000Z,1136024,500,112822
2022-07-08,2022-07-08T00:00:00.000Z,1274091,404,134554
2022-07-08,2022-07-08T00:00:00.000Z,1136008,502,608666
2022-07-08,2022-07-08T00:00:00.000Z,1236405,403,29469
2022-07-08,2022-07-08T00:00:00.000Z,1274090,500,569557
2022-07-08,2022-07-08T00:00:00.000Z,1367469,503,823459
2022-07-08,2022-07-08T00:00:00.000Z,1069770,404,583357
2022-07-08,2022-07-08T00:00:00.000Z,1277307,404,164464
2022-07-08,2022-07-08T00:00:00.000Z,1136021,504,64555
2022-07-08,2022-07-08T00:00:00.000Z,1136022,404,146899
2022-07-08,2022-07-08T00:00:00.000Z,1274090,404,219998
2022-07-08,2022-07-08T00:00:00.000Z,1136022,504,585678
2022-07-08,2022-07-08T00:00:00.000Z,1069770,304,841300
2022-07-08,2022-07-08T00:00:00.000Z,1136018,204,748434
2022-07-08,2022-07-08T00:00:00.000Z,1277307,204,159065
2022-07-08,2022-07-08T00:00:00.000Z,1308083,200,510006
2022-07-09,2022-07-09T00:00:00.000Z,1136039,403,227725
2022-07-09,2022-07-09T00:00:00.000Z,1274090,502,475468
2022-07-09,2022-07-09T00:00:00.000Z,1274089,500,476001
2022-07-09,2022-07-09T00:00:00.000Z,1069518,400,467456
2022-07-09,2022-07-09T00:00:00.000Z,1136022,500,470604
2022-07-09,2022-07-09T00:00:00.000Z,1277306,503,287466
2022-07-09,2022-07-09T00:00:00.000Z,1236405,500,417920
2022-07-09,2022-07-09T00:00:00.000Z,1274089,206,343907
2022-07-09,2022-07-09T00:00:00.000Z,1135952,400,207613
2022-07-09,2022-07-09T00:00:00.000Z,1277306,0,137927
2022-07-09,2022-07-09T00:00:00.000Z,1274086,500,182601
2022-07-09,2022-07-09T00:00:00.000Z,1069770,403,70822
2022-07-09,2022-07-09T00:00:00.000Z,1308083,404,55038
2022-07-09,2022-07-09T00:00:00.000Z,1136021,502,256900
2022-07-09,2022-07-09T00:00:00.000Z,1136023,500,50109
2022-07-09,2022-07-09T00:00:00.000Z,1069518,404,869832
2022-07-09,2022-07-09T00:00:00.000Z,1277307,200,49016
2022-07-09,2022-07-09T00:00:00.000Z,1136024,502,846158
2022-07-09,2022-07-09T00:00:00.000Z,1308083,400,767767
2022-07-09,2022-07-09T00:00:00.000Z,1136022,400,587673
2022-07-09,2022-07-09T00:00:00.000Z,1069770,404,331994
2022-07-09,2022-07-09T00:00:00.000Z,1274091,304,105380
2022-07-09,2022-07-09T00:00:00.000Z,1136023,404,488846
2022-07-10,2022-07-10T00:00:00.000Z,1135952,400,722976
2022-07-10,2022-07-10T00:00:00.000Z,1136019,400,24138
2022-07-10,2022-07-10T00:00:00.000Z,1136001,0,612407
2022-07-10,2022-07-10T00:00:00.000Z,1277306,403,633289
2022-07-10,2022-07-10T00:00:00.000Z,1274086,404,322328
2022-07-10,2022-07-10T00:00:00.000Z,1069518,504,783020
2022-07-10,2022-07-10T00:00:00.000Z,1136001,204,137445
2022-07-10,2022-07-10T00:00:00.000Z,1367469,200,297384
2022-07-10,2022-07-10T00:00:00.000Z,1136023,403,800669
2022-07-10,2022-07-10T00:00:00.000Z,1136001,500,220248
2022-07-10,2022-07-10T00:00:00.000Z,1069518,403,522507
2022-07-10,2022-07-10T00:00:00.000Z,1136024,502,943830
2022-07-10,2022-07-10T00:00:00.000Z,1136008,400,805474
2022-07-10,2022-07-10T00:00:00.000Z,1136019,204,645332
2022-07-10,2022-07-10T00:00:00.000Z,1136018,502,9966
2022-07-10,2022-07-10T00:00:00.000Z,1069518,200,712328
2022-07-10,2022-07-10T00:00:00.000Z,1274089,504,95070
2022-07-10,2022-07-10T00:00:00.000Z,1136018,503,159218
2022-07-10,2022-07-10T00:00:00.000Z,1236405,504,841403
2022-07-10,2022-07-10T00:00:00.000Z,1069770,504,741187
2022-07-10,2022-07-10T00:00:00.000Z,1277307,503,721035
2022-07-10,2022-07-10T00:00:00.000Z,1136038,504,915438
2022-07-10,2022-07-10T00:00:00.000Z,1136001,400,483258
2022-07-11,2022-07-11T00:00:00.000Z,1277307,504,903870
2022-07-11,2022-07-11T00:00:00.000Z,1136001,503,644965
2022-07-11,2022-07-11T00:00:00.000Z,1069770,502,554565
2022-07-11,2022-07-11T00:00:00.000Z,1136038,304,167314
2022-07-11,2022-07-11T00:00:00.000Z,1069518,0,934580
2022-07-11,2022-07-11T00:00:00.000Z,1136022,500,457844
2022-07-11,2022-07-11T00:00:00.000Z,1136038,503,671781
2022-07-11,2022-07-11T00:00:00.000Z,1277305,503,125947
2022-07-11,2022-07-11T00:00:00.000Z,1069518,206,936768
2022-07-11,2022-07-11T00:00:00.000Z,1308083,403,5464
2022-07-11,2022-07-11T00:00:00.000Z,1136022,206,450690
2022-07-11,2022-07-11T00:00:00.000Z,1136038,504,795265
2022-07-11,2022-07-11T00:00:00.000Z,1277307,403,220177
2022-07-11,2022-07-11T00:00:00.000Z,1308083,404,932447
2022-07-11,2022-07-11T00:00:00.000Z,1308083,404,357158
2022-07-11,2022-07-11T00:00:00.000Z,1136001,503,874497
2022-07-11,2022-07-11T00:00:00.000Z,1367469,403,645655
2022-07-11,2022-07-11T00:00:00.000Z,1136019,400,490159
2022-07-11,2022-07-11T00:00:00.000Z,1274086,503,388319
2022-07-11,2022-07-11T00:00:00.000Z,1274086,304,279448
2022-07-11,2022-07-11T00:00:00.000Z,1236405,502,273534
2022-07-11,2022-07-11T00:00:00.000Z,1136008,204,682763
2022-07-11,2022-07-11T00:00:00.000Z,1367469,206,368350
2022-07-12,2022-07-12T00:00:00.000Z,1136001,404,175551
2022-07-12,2022-07-12T00:00:00.000Z,1274091,200,573349
2022-07-12,2022-07-12T00:00:00.000Z,1274090,204,589611
2022-07-12,2022-07-12T00:00:00.000Z,1135952,403,255635
2022-07-12,2022-07-12T00:00:00.000Z,1136038,200,636420
2022-07-12,2022-07-12T00:00:00.000Z,1274090,206,877726
2022-07-12,2022-07-12T00:00:00.000Z,1367469,504,361009
2022-07-12,2022-07-12T00:00:00.000Z,1069770,206,96911
2022-07-12,2022-07-12T00:00:00.000Z,1069518,304,18491
2022-07-12,2022-07-12T00:00:00.000Z,1367469,304,153126
2022-07-12,2022-07-12T00:00:00.000Z,1308083,403,370234
2022-07-12,2022-07-12T00:00:00.000Z,1135952,0,592849
2022-07-12,2022-07-12T00:00:00.000Z,1274091,404,496761
2022-07-12,2022-07-12T00:00:00.000Z,1136038,503,168082
